,first_login_dt,week_year,user_id,habito,habito_dt,activacion,activacion_dt,setup,setup_dt,return,return_dt
5625,2022-01-22,3,MLB10613031490,0.0,,1,2022-01-22,1,2022-01-22,1,2022-02-01
5626,2022-01-12,2,MLB8115041850,0.0,,0,,0,,1,2022-01-13
5627,2022-01-12,2,MLB10385526850,0.0,,0,,0,,0,
5628,2022-01-12,2,MLB1582467240,0.0,,0,,0,,0,
5629,2022-01-08,1,MLB4004971550,1.0,2022-01-20,1,2022-01-16,1,2022-01-17,1,2022-01-09
5630,2022-01-08,1,MLB7964055890,0.0,,0,,0,,0,
5631,2022-01-08,1,MLB3445646000,0.0,,0,,0,,0,
5632,2022-01-08,1,MLB2334640400,0.0,,0,,0,,1,2022-01-11
5633,2022-01-25,4,MLB10216304540,0.0,,1,2022-02-18,0,,1,2022-02-08
5634,2022-01-25,4,MLB1730045270,0.0,,1,2022-01-29,0,,1,2022-01-27
5635,2022-01-25,4,MLB4016224230,0.0,,1,2022-01-28,0,,1,2022-01-26
5636,2022-01-06,1,MLB7068244610,0.0,,0,,0,,1,2022-01-16
5637,2022-01-06,1,MLB10523219320,1.0,2022-01-06,1,2022-01-06,1,2022-01-06,1,2022-01-07
5638,2022-01-06,1,MLB1875698860,1.0,2022-01-26,1,2022-01-13,0,,1,2022-01-11
5639,2022-01-06,1,MLB547700180,0.0,,0,,0,,0,
5640,2022-01-11,2,MLB10549615240,0.0,,0,,1,2022-01-11,0,
5641,2022-01-11,2,MLB6396529730,0.0,,1,2022-01-11,1,2022-01-11,0,
5642,2022-01-11,2,MLB10188301750,0.0,,1,2022-01-11,0,,0,
5643,2022-01-18,3,MLB6709508040,0.0,,0,,0,,1,2022-01-25
5644,2022-01-18,3,MLB8053425210,0.0,,0,,0,,0,
5645,2022-01-18,3,MLB6936709780,0.0,,1,2022-01-17,1,2022-01-18,0,
5646,2022-01-18,3,MLB2227924670,0.0,,0,,0,,1,2022-01-25
5647,2022-01-18,3,MLB8362533980,0.0,,1,2022-01-20,0,,1,2022-01-19
5648,2022-01-18,3,MLB2563134740,0.0,,1,2022-01-26,0,,1,2022-01-26
5649,2022-01-18,3,MLB2502974190,0.0,,0,,0,,1,2022-01-19
5650,2022-01-19,3,MLB10392364780,1.0,2022-01-19,1,2022-01-19,0,,1,2022-01-20
5651,2022-01-19,3,MLB1610460910,0.0,,1,2022-01-19,0,,1,2022-01-21
5652,2022-01-19,3,MLB10599215550,0.0,,1,2022-01-20,0,,1,2022-01-20
5653,2022-01-19,3,MLB10599599030,0.0,,0,,0,,1,2022-01-29
5654,2022-01-19,3,MLB8013530240,0.0,,1,2022-01-24,1,2022-01-22,1,2022-01-20
5655,2022-01-19,3,MLB10544952590,0.0,,1,2022-01-21,0,,1,2022-01-20
5656,2022-01-19,3,MLB7407300240,0.0,,1,2022-01-19,1,2022-01-19,0,
5657,2022-01-29,4,MLB4045439250,0.0,,0,,1,2022-01-29,1,2022-01-30
5658,2022-01-29,4,MLB1537011980,0.0,,1,2022-01-29,1,2022-01-29,0,
5659,2022-01-29,4,MLB5261519980,0.0,,0,,1,2022-01-29,1,2022-02-10
5660,2022-01-29,4,MLB1165942700,0.0,,0,,0,,1,2022-02-07
5661,2022-01-29,4,MLB1448199030,0.0,,0,,0,,0,
5662,2022-01-14,2,MLB1477282450,0.0,,0,,0,,1,2022-01-30
5663,2022-01-14,2,MLB10567634560,0.0,,0,,0,,1,2022-01-16
5664,2022-01-14,2,MLB10571026780,0.0,,0,,0,,0,
5665,2022-01-14,2,MLB8334982600,0.0,,0,,0,,1,2022-01-18
5666,2022-01-14,2,MLB6285608130,0.0,,1,2022-01-14,0,,1,2022-01-15
5667,2022-01-10,2,MLB8065045730,1.0,2022-01-16,1,2022-01-13,1,2022-01-10,1,2022-01-12
5668,2022-01-10,2,MLB10545358350,0.0,,0,,0,,0,
5669,2022-01-10,2,MLB402883220,0.0,,1,2022-01-10,0,,0,
5670,2022-01-31,5,MLB7903858360,0.0,,1,2022-01-31,0,,1,2022-02-12
5671,2022-01-31,5,MLB3371426000,0.0,,1,2022-02-05,1,2022-02-05,1,2022-02-01
5672,2022-01-26,4,MLB3199418170,0.0,,1,2022-01-28,1,2022-01-26,1,2022-01-27
5673,2022-01-26,4,MLB10603982030,0.0,,0,,0,,1,2022-02-02
5674,2022-01-26,4,MLB10638587150,0.0,,0,,1,2022-01-26,0,
5675,2022-01-26,4,MLB563583890,0.0,,1,2022-01-26,0,,1,2022-02-22
5676,2022-01-20,3,MLB10593010970,0.0,,1,2022-02-11,1,2022-01-24,1,2022-01-24
5677,2022-01-20,3,MLB10520762990,0.0,,1,2022-01-20,0,,0,
5678,2022-01-20,3,MLB1823073930,0.0,,0,,1,2022-02-03,1,2022-02-03
5679,2022-01-20,3,MLB3483967870,0.0,,1,2022-01-20,1,2022-02-16,1,2022-02-03
5680,2022-01-21,3,MLB10607446150,1.0,2022-01-28,1,2022-01-21,1,2022-01-21,1,2022-01-22
5681,2022-01-21,3,MLB1711556350,1.0,2022-01-28,1,2022-01-20,1,2022-01-21,1,2022-01-22
5682,2022-01-21,3,MLB7927630990,1.0,2022-02-06,1,2022-01-22,0,,1,2022-01-25
5683,2022-01-21,3,MLB10610334460,0.0,,0,,1,2022-01-21,1,2022-01-26
5684,2022-01-21,3,MLB8311196030,0.0,,0,,0,,1,2022-01-28
5685,2022-01-21,3,MLB10364402050,0.0,,1,2022-01-21,1,2022-01-22,1,2022-01-22
5686,2022-01-21,3,MLB10309208310,0.0,,1,2022-01-21,0,,0,
5687,2022-01-21,3,MLB10609910300,0.0,,1,2022-01-21,0,,0,
5688,2022-01-21,3,MLB3246743890,0.0,,0,,0,,1,2022-01-26
5689,2022-01-21,3,MLB2741390010,0.0,,1,2022-01-22,1,2022-01-21,1,2022-01-22
5690,2022-01-17,3,MLB2230492290,0.0,,0,,0,,1,2022-01-18
5691,2022-01-27,4,MLB10604264380,0.0,,0,,1,2022-02-11,1,2022-01-29
5692,2022-01-27,4,MLB10636281670,0.0,,0,,1,2022-02-02,0,
5693,2022-01-27,4,MLB7779259240,0.0,,0,,0,,1,2022-02-13
5694,2022-01-27,4,MLB7505013190,0.0,,0,,0,,0,
5695,2022-01-27,4,MLB7808537290,0.0,,1,2022-02-10,0,,1,2022-01-28
5696,2022-01-13,2,MLB10561872050,1.0,2022-02-10,1,2022-01-13,1,2022-01-13,1,2022-01-14
5697,2022-01-13,2,MLB3155964400,0.0,,0,,0,,0,
5698,2022-01-13,2,MLB3637420450,0.0,,0,,0,,1,2022-01-16
5699,2022-01-13,2,MLB10561094560,0.0,,1,2022-01-15,0,,1,2022-01-14
5700,2022-01-13,2,MLB6153583860,0.0,,1,2022-01-24,0,,0,
5701,2022-01-03,1,MLB10236982770,0.0,,0,,0,,1,2022-01-13
5702,2022-01-03,1,MLB10302342900,0.0,,0,,1,2022-01-03,0,
5703,2022-01-03,1,MLB1758441430,0.0,,1,2022-01-03,0,,1,2022-01-14
5704,2022-01-03,1,MLB2475511890,0.0,,0,,0,,1,2022-01-04
5705,2022-01-03,1,MLB3470731270,0.0,,0,,1,2022-01-06,1,2022-01-06
5706,2022-01-03,1,MLB3533552290,0.0,,0,,0,,0,
5707,2022-01-03,1,MLB8360986160,0.0,,1,2022-01-03,0,,1,2022-01-11
5708,2022-01-30,4,MLB10332524570,0.0,,0,,1,2022-01-30,1,2022-02-19
5709,2022-01-30,4,MLB10649223520,0.0,,0,,0,,0,
5710,2022-01-30,4,MLB6642714420,0.0,,0,,0,,1,2022-02-08
5711,2022-01-30,4,MLB8148067600,0.0,,0,,0,,0,
5712,2022-01-30,4,MLB3053535860,0.0,,1,2022-02-04,1,2022-01-30,1,2022-01-31
5713,2022-01-07,1,MLB5896271070,0.0,,1,2022-01-09,1,2022-01-09,1,2022-01-08
5714,2022-01-07,1,MLB1739239490,0.0,,1,2022-01-14,1,2022-01-07,1,2022-01-08
5715,2022-01-07,1,MLB2981582210,0.0,,0,,0,,1,2022-01-23
5716,2022-01-01,52,MLB3167887190,0.0,,0,,0,,0,
5717,2022-01-01,52,MLB10064714530,0.0,,0,,1,2022-01-01,1,2022-01-25
5718,2022-01-16,2,MLB4502038950,0.0,,0,,0,,0,
5719,2022-01-16,2,MLB2411634090,1.0,2022-01-16,1,2022-01-16,0,,1,2022-01-17
5720,2022-01-16,2,MLB7038427280,0.0,,1,2022-01-16,1,2022-01-20,1,2022-01-18
5721,2022-01-16,2,MLB10579958720,0.0,,1,2022-01-16,1,2022-01-16,1,2022-01-17
5722,2022-01-16,2,MLB2594249920,0.0,,0,,0,,1,2022-01-17
5723,2022-01-16,2,MLB8024480630,0.0,,1,2022-01-29,0,,1,2022-01-20
5724,2022-01-09,1,MLB2303988600,0.0,,0,,1,2022-01-09,1,2022-01-14
5725,2022-01-09,1,MLB10538100820,0.0,,0,,0,,1,2022-01-13
5726,2022-01-09,1,MLB10540201940,0.0,,1,2022-01-31,0,,1,2022-01-31
5727,2022-01-09,1,MLB1868077220,0.0,,0,,0,,0,
5728,2022-01-23,3,MLB2653348050,1.0,2022-02-02,1,2022-01-23,1,2022-01-23,1,2022-01-24
5729,2022-01-23,3,MLB6449749490,0.0,,1,2022-01-19,0,,1,2022-01-24
5730,2022-01-23,3,MLB1721693430,0.0,,1,2022-01-29,0,,1,2022-01-24
5731,2022-01-02,52,MLB7085674600,0.0,,0,,0,,1,2022-01-03
5732,2022-01-02,52,MLB10497514220,0.0,,0,,1,2022-01-02,1,2022-01-03
5733,2022-01-02,52,MLB950258540,0.0,,0,,0,,0,
5734,2022-01-02,52,MLB10498873360,0.0,,1,2022-01-02,1,2022-01-02,1,2022-01-05
5735,2022-01-24,4,MLB4845167490,0.0,,0,,0,,1,2022-01-25
5736,2022-01-24,4,MLB1586220310,0.0,,0,,0,,0,
5737,2022-01-24,4,MLB5076181250,0.0,,1,2022-01-24,0,,1,2022-01-28
5738,2022-01-24,4,MLB4375343230,0.0,,0,,1,2022-01-24,1,2022-02-08
5739,2022-01-24,4,MLB6715277200,0.0,,0,,0,,1,2022-01-31
5740,2022-01-24,4,MLB4553188860,0.0,,0,,0,,0,
5741,2022-01-24,4,MLB2046839440,1.0,2022-01-27,1,2022-01-24,0,,1,2022-01-27
5742,2022-01-24,4,MLB4642598190,0.0,,0,,0,,1,2022-01-25
5743,2022-01-24,4,MLB1696662350,0.0,,1,2022-01-24,1,2022-01-29,1,2022-01-25
5744,2022-01-15,2,MLB10362310860,0.0,,1,2022-01-26,0,,1,2022-01-16
5745,2022-01-28,4,MLB10641269220,0.0,,0,,1,2022-01-28,1,2022-02-03
5746,2022-01-28,4,MLB10645518450,0.0,,0,,1,2022-01-29,1,2022-01-29
5747,2022-01-28,4,MLB5027520100,0.0,,1,2022-01-26,1,2022-01-28,1,2022-01-31
5748,2022-01-28,4,MLB4629320120,0.0,,1,2022-01-28,0,,1,2022-02-01
5749,2022-01-28,4,MLB4606901950,0.0,,1,2022-02-03,1,2022-01-31,1,2022-01-29
5750,2022-01-04,1,MLB10502709800,0.0,,0,,0,,1,2022-01-08
5751,2022-01-04,1,MLB10513460290,0.0,,1,2022-01-30,1,2022-01-04,1,2022-01-12
5752,2022-01-04,1,MLB187912910,0.0,,0,,0,,0,
5753,2022-01-04,1,MLB5213868460,0.0,,0,,0,,0,
5754,2022-01-04,1,MLB3623282930,0.0,,0,,0,,0,
5755,2022-01-04,1,MLB4428278860,0.0,,0,,0,,0,
5756,2022-01-05,1,MLB6097318650,0.0,,0,,0,,0,
5757,2022-01-05,1,MLB7195095980,0.0,,1,2022-01-05,1,2022-01-05,0,
5758,2022-01-05,1,MLB8338917540,0.0,,1,2022-01-03,0,,1,2022-01-24
5759,2022-01-05,1,MLB4637445590,0.0,,0,,0,,1,2022-01-06
5760,2022-01-22,3,MLB3148778120,0.0,,0,,0,,1,2022-01-24
5761,2022-01-22,3,MLB10612341650,0.0,,1,2022-01-22,1,2022-01-22,0,
5762,2022-01-22,3,MLB10613396870,0.0,,1,2022-02-13,1,2022-01-22,1,2022-01-28
5763,2022-01-22,3,MLB10613787950,0.0,,1,2022-01-22,1,2022-01-22,1,2022-01-29
5764,2022-01-22,3,MLB10612948920,1.0,2022-01-28,1,2022-01-22,1,2022-01-22,1,2022-01-23
5765,2022-01-22,3,MLB10613941830,0.0,,0,,0,,1,2022-01-23
5766,2022-01-22,3,MLB2159426900,0.0,,1,2022-01-23,0,,1,2022-01-23
5767,2022-01-12,2,MLB7683591140,0.0,,0,,0,,1,2022-01-20
5768,2022-01-12,2,MLB7420094510,0.0,,1,2022-01-12,1,2022-01-13,1,2022-01-13
5769,2022-01-12,2,MLB10538058680,0.0,,0,,1,2022-02-10,1,2022-01-15
5770,2022-01-12,2,MLB10555791500,0.0,,0,,1,2022-01-13,1,2022-01-13
5771,2022-01-12,2,MLB2385724780,0.0,,0,,0,,1,2022-01-22
5772,2022-01-12,2,MLB13726250,0.0,,1,2022-01-02,0,,1,2022-01-18
5773,2022-01-08,1,MLB10533903760,0.0,,0,,0,,1,2022-01-11
5774,2022-01-08,1,MLB7144801370,0.0,,1,2022-01-08,1,2022-01-08,1,2022-01-12
5775,2022-01-08,1,MLB3881048550,0.0,,0,,0,,1,2022-01-10
5776,2022-01-08,1,MLB4574629090,0.0,,0,,0,,1,2022-01-11
5777,2022-01-25,4,MLB693861640,1.0,2022-02-03,1,2022-02-02,1,2022-01-25,1,2022-01-26
5778,2022-01-25,4,MLB2620838570,0.0,,0,,0,,0,
5779,2022-01-25,4,MLB10628422030,0.0,,0,,0,,1,2022-01-26
5780,2022-01-25,4,MLB10632277940,0.0,,1,2022-02-14,1,2022-01-29,1,2022-01-26
5781,2022-01-25,4,MLB10627943850,0.0,,1,2022-01-30,1,2022-01-25,1,2022-02-03
5782,2022-01-25,4,MLB1332947140,0.0,,0,,1,2022-01-25,0,
5783,2022-01-06,1,MLB10512203240,0.0,,1,2022-01-06,1,2022-01-06,1,2022-02-04
5784,2022-01-06,1,MLB2880986330,0.0,,0,,1,2022-01-06,1,2022-01-13
5785,2022-01-06,1,MLB10498545520,1.0,2022-01-16,1,2022-01-06,0,,1,2022-01-07
5786,2022-01-06,1,MLB2438237160,1.0,2022-01-12,1,2022-01-06,1,2022-01-06,1,2022-01-07
5787,2022-01-06,1,MLB7505878960,1.0,2022-01-25,1,2022-01-05,1,2022-01-06,1,2022-02-04
5788,2022-01-06,1,MLB10520987720,1.0,2022-01-19,1,2022-01-15,1,2022-01-15,1,2022-01-08
5789,2022-01-06,1,MLB211214300,0.0,,0,,0,,0,
5790,2022-01-11,2,MLB10548745770,1.0,2022-01-11,1,2022-01-11,1,2022-01-11,1,2022-01-13
5791,2022-01-11,2,MLB6162200910,1.0,2022-01-21,1,2022-01-14,1,2022-01-12,1,2022-01-12
5792,2022-01-11,2,MLB10548843880,1.0,2022-02-01,1,2022-01-11,0,,1,2022-01-20
5793,2022-01-11,2,MLB10549012050,0.0,,0,,0,,0,
5794,2022-01-11,2,MLB6961266920,0.0,,0,,0,,0,
5795,2022-01-11,2,MLB4469033070,0.0,,1,2022-01-11,1,2022-01-11,1,2022-01-12
5796,2022-01-11,2,MLB10549920910,0.0,,1,2022-01-11,1,2022-01-11,1,2022-01-12
5797,2022-01-11,2,MLB1521731160,0.0,,1,2022-01-17,1,2022-01-17,1,2022-01-17
5798,2022-01-11,2,MLB4313772900,0.0,,0,,0,,1,2022-01-26
5799,2022-01-18,3,MLB10542603750,1.0,2022-01-22,1,2022-01-20,1,2022-01-19,1,2022-01-19
5800,2022-01-18,3,MLB1419369370,0.0,,0,,0,,1,2022-01-19
5801,2022-01-18,3,MLB10590597370,0.0,,0,,1,2022-01-18,1,2022-01-19
5802,2022-01-18,3,MLB10537982570,0.0,,1,2022-01-18,1,2022-01-18,1,2022-01-26
5803,2022-01-19,3,MLB10598239540,1.0,2022-02-01,1,2022-01-19,1,2022-01-19,1,2022-01-24
5804,2022-01-19,3,MLB5226929490,0.0,,0,,0,,0,
5805,2022-01-19,3,MLB746870900,0.0,,0,,0,,0,
5806,2022-01-19,3,MLB4193499400,0.0,,0,,1,2022-01-19,0,
5807,2022-01-19,3,MLB145322530,0.0,,1,2022-01-19,0,,0,
5808,2022-01-19,3,MLB6305731810,0.0,,1,2022-01-16,1,2022-01-19,0,
5809,2022-01-29,4,MLB10512768690,0.0,,0,,0,,1,2022-01-30
5810,2022-01-29,4,MLB5375652810,0.0,,0,,0,,1,2022-02-26
5811,2022-01-29,4,MLB5879387130,0.0,,0,,0,,0,
5812,2022-01-29,4,MLB6137641170,0.0,,0,,0,,0,
5813,2022-01-29,4,MLB5720627920,0.0,,0,,0,,1,2022-01-31
5814,2022-01-14,2,MLB7854754800,0.0,,1,2022-01-22,0,,1,2022-01-15
5815,2022-01-14,2,MLB10568944720,0.0,,0,,1,2022-01-15,1,2022-01-15
5816,2022-01-14,2,MLB2958275300,0.0,,0,,1,2022-01-20,1,2022-01-15
5817,2022-01-10,2,MLB2937672040,1.0,2022-01-10,1,2022-01-10,1,2022-01-10,1,2022-01-11
5818,2022-01-10,2,MLB5305434040,1.0,2022-01-24,1,2022-01-10,0,,1,2022-01-11
5819,2022-01-10,2,MLB3149131050,0.0,,0,,0,,0,
5820,2022-01-10,2,MLB3577058550,0.0,,0,,0,,0,
5821,2022-01-10,2,MLB5350326040,0.0,,0,,0,,0,
5822,2022-01-31,5,MLB6743309560,0.0,,0,,0,,1,2022-02-01
5823,2022-01-31,5,MLB3849609820,0.0,,1,2022-02-26,0,,0,
5824,2022-01-31,5,MLB2450177160,0.0,,1,2022-01-31,0,,1,2022-02-05
5825,2022-01-26,4,MLB10628624170,0.0,,0,,0,,1,2022-01-27
5826,2022-01-26,4,MLB569092990,0.0,,0,,0,,0,
5827,2022-01-26,4,MLB4571034480,0.0,,0,,1,2022-01-26,0,
5828,2022-01-26,4,MLB5686404040,0.0,,0,,0,,1,2022-01-27
5829,2022-01-26,4,MLB1156841790,0.0,,0,,0,,0,
5830,2022-01-26,4,MLB3833408540,0.0,,0,,0,,1,2022-01-27
5831,2022-01-20,3,MLB10603797320,0.0,,0,,0,,1,2022-01-21
5832,2022-01-20,3,MLB10606402240,0.0,,1,2022-01-22,1,2022-02-17,1,2022-02-17
5833,2022-01-20,3,MLB10571050930,1.0,2022-01-26,1,2022-01-20,1,2022-01-20,1,2022-01-21
5834,2022-01-20,3,MLB6577968990,1.0,2022-02-02,1,2022-01-20,0,,1,2022-01-21
5835,2022-01-21,3,MLB10610751790,1.0,2022-02-14,1,2022-01-21,1,2022-01-31,1,2022-01-22
5836,2022-01-21,3,MLB7773348280,0.0,,0,,0,,1,2022-01-22
5837,2022-01-21,3,MLB10610377570,0.0,,1,2022-01-21,0,,0,
5838,2022-01-21,3,MLB10609725790,0.0,,0,,1,2022-01-23,1,2022-01-22
5839,2022-01-21,3,MLB4416609240,0.0,,1,2022-01-07,0,,1,2022-01-22
5840,2022-01-17,3,MLB10584339150,0.0,,1,2022-02-01,1,2022-02-01,1,2022-01-18
5841,2022-01-17,3,MLB8355695810,0.0,,0,,0,,0,
5842,2022-01-17,3,MLB5418067050,1.0,2022-01-30,1,2022-01-17,1,2022-01-17,1,2022-01-18
5843,2022-01-17,3,MLB4504070100,0.0,,1,2022-01-30,1,2022-01-17,1,2022-01-18
5844,2022-01-17,3,MLB3181959670,0.0,,0,,0,,0,
5845,2022-01-27,4,MLB10642761620,1.0,2022-02-09,1,2022-01-27,1,2022-01-27,1,2022-01-28
5846,2022-01-27,4,MLB10640734440,0.0,,0,,1,2022-01-27,1,2022-01-28
5847,2022-01-27,4,MLB10637519180,1.0,2022-01-28,1,2022-01-27,1,2022-01-27,1,2022-01-28
5848,2022-01-27,4,MLB7146667840,0.0,,0,,0,,1,2022-01-31
5849,2022-01-27,4,MLB7240867390,0.0,,0,,0,,0,
5850,2022-01-27,4,MLB2608274040,0.0,,1,2022-01-27,1,2022-01-27,0,
5851,2022-01-27,4,MLB8044165310,0.0,,0,,0,,1,2022-01-28
5852,2022-01-13,2,MLB4184840330,1.0,2022-02-06,1,2022-01-14,1,2022-01-13,1,2022-01-14
5853,2022-01-13,2,MLB1020925190,0.0,,1,2022-02-07,0,,1,2022-02-07
5854,2022-01-13,2,MLB6385323910,0.0,,1,2022-01-18,1,2022-01-18,1,2022-01-14
5855,2022-01-13,2,MLB5689339650,0.0,,0,,0,,0,
5856,2022-01-03,1,MLB10505308240,1.0,2022-01-11,1,2022-01-06,1,2022-01-04,1,2022-01-04
5857,2022-01-03,1,MLB6494488880,0.0,,1,2022-01-17,1,2022-01-12,1,2022-01-05
5858,2022-01-03,1,MLB5182588430,0.0,,0,,0,,1,2022-01-05
5859,2022-01-03,1,MLB1822367410,0.0,,1,2022-01-07,0,,1,2022-01-04
5860,2022-01-03,1,MLB5321207550,0.0,,1,2022-01-03,0,,1,2022-01-04
5861,2022-01-30,4,MLB4049639720,0.0,,0,,0,,0,
5862,2022-01-30,4,MLB10656272020,0.0,,1,2022-02-01,1,2022-02-01,1,2022-01-31
5863,2022-01-30,4,MLB10658733760,0.0,,1,2022-02-09,1,2022-01-30,1,2022-01-31
5864,2022-01-30,4,MLB10657689270,0.0,,0,,1,2022-01-31,1,2022-01-31
5865,2022-01-30,4,MLB7447488740,0.0,,1,2022-02-21,1,2022-02-04,1,2022-01-31
5866,2022-01-30,4,MLB3433830440,0.0,,0,,0,,1,2022-02-18
5867,2022-01-30,4,MLB8082106460,0.0,,0,,0,,1,2022-01-31
5868,2022-01-07,1,MLB4735384670,1.0,2022-02-04,1,2022-01-07,0,,1,2022-01-08
5869,2022-01-07,1,MLB3339736830,0.0,,0,,0,,1,2022-01-08
5870,2022-01-07,1,MLB10195103070,0.0,,1,2022-01-10,0,,1,2022-01-10
5871,2022-01-01,52,MLB680282840,1.0,2022-01-06,1,2022-01-01,1,2022-01-01,1,2022-01-02
5872,2022-01-16,2,MLB3624556680,0.0,,0,,0,,0,
5873,2022-01-16,2,MLB10579464550,0.0,,0,,0,,1,2022-01-17
5874,2022-01-16,2,MLB2495360440,0.0,,1,2022-01-16,0,,0,
5875,2022-01-16,2,MLB1813645300,0.0,,1,2022-01-16,1,2022-01-16,1,2022-01-17
5876,2022-01-09,1,MLB6893655740,1.0,2022-01-17,1,2022-01-10,1,2022-01-09,1,2022-01-10
5877,2022-01-09,1,MLB6052935980,0.0,,0,,0,,0,
5878,2022-01-09,1,MLB4816968810,0.0,,0,,0,,0,
5879,2022-01-09,1,MLB2456930080,0.0,,1,2022-01-10,1,2022-01-10,1,2022-01-10
5880,2022-01-09,1,MLB2374371820,0.0,,0,,0,,0,
5881,2022-01-23,3,MLB10241077290,0.0,,1,2022-01-23,0,,1,2022-02-21
5882,2022-01-23,3,MLB10619721800,0.0,,0,,0,,1,2022-01-24
5883,2022-01-02,52,MLB4257694390,0.0,,0,,0,,0,
5884,2022-01-24,4,MLB7298807670,0.0,,0,,0,,1,2022-01-25
5885,2022-01-24,4,MLB10614995070,0.0,,0,,1,2022-01-24,1,2022-01-25
5886,2022-01-24,4,MLB10623027930,0.0,,1,2022-01-31,1,2022-01-31,1,2022-01-25
5887,2022-01-24,4,MLB1459899390,0.0,,0,,0,,0,
5888,2022-01-24,4,MLB516954050,0.0,,1,2022-01-24,1,2022-01-24,1,2022-01-25
5889,2022-01-24,4,MLB3973529690,1.0,2022-02-01,1,2022-01-25,1,2022-02-04,1,2022-01-25
5890,2022-01-15,2,MLB4433622150,0.0,,1,2022-01-15,0,,1,2022-01-18
5891,2022-01-28,4,MLB10647198660,0.0,,1,2022-01-28,1,2022-01-28,0,
5892,2022-01-28,4,MLB3484081540,0.0,,0,,0,,0,
5893,2022-01-28,4,MLB4624590780,0.0,,0,,0,,0,
5894,2022-01-04,1,MLB10513283730,0.0,,1,2022-01-07,1,2022-01-05,1,2022-01-05
5895,2022-01-04,1,MLB7007068730,0.0,,1,2022-01-06,1,2022-01-04,1,2022-01-06
5896,2022-01-04,1,MLB7648555380,0.0,,0,,0,,1,2022-01-05
5897,2022-01-04,1,MLB3944612340,0.0,,1,2022-01-04,0,,1,2022-01-12
5898,2022-01-05,1,MLB10515335110,1.0,2022-01-14,1,2022-01-05,1,2022-01-14,1,2022-01-09
5899,2022-01-05,1,MLB10517687610,0.0,,1,2022-01-08,1,2022-01-07,1,2022-01-07
5900,2022-01-05,1,MLB1922905970,0.0,,1,2022-01-18,0,,1,2022-01-06
5901,2022-01-05,1,MLB1708585980,0.0,,1,2022-01-05,1,2022-01-05,1,2022-01-17
5902,2022-01-05,1,MLB10199505090,0.0,,0,,0,,1,2022-01-06
5903,2022-01-05,1,MLB1833763830,1.0,2022-01-15,1,2022-01-03,1,2022-01-15,1,2022-01-07
5904,2022-01-05,1,MLB7965963040,0.0,,0,,0,,1,2022-01-13
5905,2022-01-05,1,MLB3578565690,0.0,,0,,0,,0,
5906,2022-01-22,3,MLB893055960,0.0,,0,,0,,0,
5907,2022-01-22,3,MLB6785196020,0.0,,0,,0,,0,
5908,2022-01-22,3,MLB448604400,0.0,,0,,1,2022-01-22,1,2022-01-24
5909,2022-01-22,3,MLB4083947600,0.0,,1,2022-02-17,0,,1,2022-01-30
5910,2022-01-12,2,MLB865062300,0.0,,1,2022-01-12,0,,1,2022-02-04
5911,2022-01-12,2,MLB2046591530,0.0,,1,2022-01-24,0,,1,2022-01-13
5912,2022-01-08,1,MLB2006439620,0.0,,0,,0,,0,
5913,2022-01-08,1,MLB10156939050,0.0,,1,2022-01-08,0,,0,
5914,2022-01-08,1,MLB10535215390,0.0,,1,2022-01-08,1,2022-01-08,1,2022-01-09
5915,2022-01-08,1,MLB10515001580,0.0,,0,,1,2022-01-09,1,2022-01-09
5916,2022-01-08,1,MLB1915703830,0.0,,1,2022-01-08,0,,1,2022-01-27
5917,2022-01-08,1,MLB2682092920,0.0,,0,,0,,1,2022-01-22
5918,2022-01-25,4,MLB10630715990,0.0,,0,,0,,1,2022-02-08
5919,2022-01-25,4,MLB10567684240,0.0,,1,2022-01-25,1,2022-01-25,0,
5920,2022-01-25,4,MLB7900664680,0.0,,1,2022-01-25,1,2022-01-25,1,2022-01-29
5921,2022-01-25,4,MLB2394958140,0.0,,1,2022-01-25,0,,1,2022-01-26
5922,2022-01-25,4,MLB442937910,0.0,,0,,1,2022-01-25,1,2022-01-27
5923,2022-01-06,1,MLB2157872790,0.0,,0,,0,,0,
5924,2022-01-06,1,MLB7718093580,0.0,,1,2022-01-25,1,2022-01-06,1,2022-01-13
5925,2022-01-06,1,MLB5144004610,0.0,,0,,0,,1,2022-01-07
5926,2022-01-11,2,MLB10524692120,0.0,,1,2022-01-11,0,,0,
5927,2022-01-11,2,MLB6828743080,0.0,,0,,0,,1,2022-01-13
5928,2022-01-11,2,MLB10551934610,0.0,,0,,0,,1,2022-01-12
5929,2022-01-11,2,MLB3432053700,0.0,,0,,1,2022-01-13,1,2022-01-12
5930,2022-01-11,2,MLB970725510,0.0,,0,,0,,1,2022-02-02
5931,2022-01-18,3,MLB5564242830,0.0,,0,,0,,0,
5932,2022-01-18,3,MLB6919263720,0.0,,0,,0,,1,2022-01-30
5933,2022-01-18,3,MLB10318461820,0.0,,0,,0,,1,2022-01-19
5934,2022-01-18,3,MLB2323263980,0.0,,1,2022-01-18,1,2022-01-18,1,2022-02-04
5935,2022-01-18,3,MLB10592065650,0.0,,1,2022-01-28,1,2022-01-19,1,2022-01-19
5936,2022-01-19,3,MLB10551186160,0.0,,0,,0,,1,2022-02-01
5937,2022-01-19,3,MLB10156336020,0.0,,0,,0,,0,
5938,2022-01-19,3,MLB471444760,0.0,,0,,1,2022-01-19,0,
